image_id,file_name,grid_row,grid_col,jumlah_sampah,kepadatan_pct,count_plastic_packaging,count_metal_glass,count_construction,count_hazardous,count_organic_mixed
1936,site9_47.png,7,0,4,100.0,0,0,0,0,4
1936,site9_47.png,7,7,2,100.0,0,0,0,0,2
1937,site9_48.png,0,1,6,80.75,0,0,0,6,0
1937,site9_48.png,0,2,4,43.75,0,0,0,4,0
1937,site9_48.png,0,3,2,26.0,0,0,0,2,0
1937,site9_48.png,1,0,4,57.4688,0,0,0,4,0
1937,site9_48.png,1,1,4,100.0,0,0,0,4,0
1937,site9_48.png,1,2,8,100.0,0,0,0,8,0
1937,site9_48.png,1,3,2,31.0,0,0,0,2,0
1937,site9_48.png,7,0,2,100.0,0,0,0,0,2
1938,site9_49.png,5,6,2,100.0,0,0,2,0,0
1938,site9_49.png,6,7,2,33.8672,0,0,2,0,0
1938,site9_49.png,7,7,2,12.25,0,0,2,0,0
1939,site9_50.png,0,4,2,100.0,0,0,2,0,0
1939,site9_50.png,0,6,2,100.0,0,0,2,0,0
1939,site9_50.png,1,2,2,100.0,0,0,2,0,0
1939,site9_50.png,1,3,2,53.1875,0,0,2,0,0
1939,site9_50.png,1,5,2,80.625,0,0,2,0,0
1939,site9_50.png,2,1,2,73.125,0,0,2,0,0
1939,site9_50.png,2,2,2,86.25,0,0,2,0,0
1939,site9_50.png,3,7,4,100.0,0,0,4,0,0
1939,site9_50.png,4,1,2,100.0,0,0,2,0,0
1939,site9_50.png,4,4,2,100.0,0,0,2,0,0
1939,site9_50.png,4,6,2,72.5,0,0,2,0,0
1939,site9_50.png,4,7,2,57.75,0,0,2,0,0
1939,site9_50.png,5,1,2,99.6875,0,0,2,0,0
1939,site9_50.png,6,0,2,100.0,0,0,2,0,0
1939,site9_50.png,6,1,2,100.0,0,0,2,0,0
1939,site9_50.png,6,3,2,50.75,0,0,2,0,0
1939,site9_50.png,6,4,6,100.0,0,0,6,0,0
1939,site9_50.png,6,7,2,51.4688,0,0,2,0,0
1939,site9_50.png,7,1,2,74.3438,0,0,2,0,0
1939,site9_50.png,7,2,2,73.9062,0,0,2,0,0
1939,site9_50.png,7,3,2,45.0987,0,0,2,0,0
1939,site9_50.png,7,5,4,100.0,0,0,4,0,0
1939,site9_50.png,7,7,2,31.5,0,0,2,0,0
1940,site9_51.png,0,1,2,100.0,0,0,2,0,0
1940,site9_51.png,0,2,2,60.2254,0,0,2,0,0
1940,site9_51.png,0,3,2,100.0,0,0,2,0,0
1940,site9_51.png,0,5,2,100.0,0,0,2,0,0
1940,site9_51.png,0,6,2,26.5503,0,0,2,0,0
1940,site9_51.png,1,5,2,92.5312,0,0,2,0,0
1940,site9_51.png,1,7,2,87.875,0,0,2,0,0
1940,site9_51.png,2,1,2,56.0625,0,0,2,0,0
1940,site9_51.png,2,2,4,100.0,0,0,4,0,0
1940,site9_51.png,2,3,2,54.3438,0,0,2,0,0
1940,site9_51.png,2,5,2,86.625,0,0,2,0,0
1940,site9_51.png,2,7,2,95.4062,0,0,2,0,0
1940,site9_51.png,3,0,4,97.3125,0,0,4,0,0
1940,site9_51.png,3,4,4,100.0,0,0,4,0,0
1940,site9_51.png,3,6,4,100.0,0,0,4,0,0
1940,site9_51.png,3,7,2,39.4957,0,0,2,0,0
1940,site9_51.png,4,0,2,66.9375,0,0,2,0,0
1940,site9_51.png,4,4,2,100.0,0,0,2,0,0
1940,site9_51.png,4,7,4,100.0,0,0,4,0,0
1940,site9_51.png,5,1,2,100.0,0,0,2,0,0
1940,site9_51.png,5,2,2,100.0,0,0,2,0,0
1940,site9_51.png,6,0,2,13.5,0,0,2,0,0
1940,site9_51.png,6,3,2,94.5,0,0,2,0,0
1940,site9_51.png,6,7,2,100.0,0,0,2,0,0
1940,site9_51.png,7,0,2,60.75,0,0,2,0,0
1940,site9_51.png,7,1,2,24.4617,0,0,2,0,0
1940,site9_51.png,7,5,4,100.0,0,0,4,0,0
1940,site9_51.png,7,6,2,20.8373,0,0,2,0,0
1940,site9_51.png,7,7,2,30.5025,0,0,2,0,0
1941,site9_52.png,0,4,4,100.0,0,0,4,0,0
1941,site9_52.png,0,6,2,48.1534,0,0,2,0,0
1941,site9_52.png,1,0,2,87.875,0,0,2,0,0
1941,site9_52.png,1,1,2,100.0,0,0,2,0,0
1941,site9_52.png,1,3,2,78.75,0,0,2,0,0
1941,site9_52.png,1,6,4,100.0,0,0,4,0,0
1941,site9_52.png,2,0,2,55.4688,0,0,2,0,0
1941,site9_52.png,2,3,2,79.5625,0,0,2,0,0
1941,site9_52.png,3,0,2,100.0,0,0,2,0,0
1941,site9_52.png,3,2,2,100.0,0,0,2,0,0
1941,site9_52.png,3,7,2,63.2131,0,0,2,0,0
1941,site9_52.png,4,0,4,100.0,0,0,4,0,0
1941,site9_52.png,4,1,2,78.1562,0,0,2,0,0
1941,site9_52.png,4,2,2,90.3438,0,0,2,0,0
1941,site9_52.png,4,3,2,42.5938,0,0,2,0,0
1941,site9_52.png,4,4,2,100.0,0,0,2,0,0
1941,site9_52.png,4,5,2,100.0,0,0,2,0,0
1941,site9_52.png,4,7,2,89.25,0,0,2,0,0
1941,site9_52.png,5,1,6,100.0,0,0,6,0,0
1941,site9_52.png,5,3,2,100.0,0,0,2,0,0
1941,site9_52.png,6,0,2,84.5625,0,0,2,0,0
1941,site9_52.png,6,1,2,80.625,0,0,2,0,0
1941,site9_52.png,6,3,2,65.0,0,0,2,0,0
1941,site9_52.png,6,7,2,100.0,0,0,2,0,0
1941,site9_52.png,7,0,2,34.7287,0,0,2,0,0
1941,site9_52.png,7,1,2,100.0,0,0,2,0,0
1941,site9_52.png,7,2,2,100.0,0,0,2,0,0
1941,site9_52.png,7,3,2,100.0,0,0,2,0,0
1941,site9_52.png,7,7,2,100.0,0,0,2,0,0
1942,site9_53.png,3,0,4,100.0,0,0,4,0,0
1942,site9_53.png,5,7,2,33.4212,0,0,2,0,0
1942,site9_53.png,6,0,2,86.625,0,0,2,0,0
1942,site9_53.png,7,0,2,45.4679,0,0,2,0,0
1942,site9_53.png,7,7,2,28.6875,0,0,2,0,0
1943,site9_57.png,0,5,2,88.5065,0,0,0,0,2
1943,site9_57.png,0,6,2,71.588,0,0,0,0,2
1943,site9_57.png,0,7,2,93.4062,0,0,0,0,2
1943,site9_57.png,1,6,2,100.0,0,0,0,0,2
1943,site9_57.png,2,5,2,100.0,0,0,0,0,2
1943,site9_57.png,2,7,2,100.0,0,0,0,0,2
1943,site9_57.png,3,2,2,100.0,0,0,0,0,2
1943,site9_57.png,3,3,2,100.0,0,0,0,0,2
1943,site9_57.png,3,4,2,100.0,0,0,0,0,2
1943,site9_57.png,3,7,2,100.0,0,0,0,0,2
1943,site9_57.png,4,4,2,100.0,0,0,0,0,2
1943,site9_57.png,4,5,2,100.0,0,0,0,0,2
1943,site9_57.png,5,4,2,100.0,0,0,0,0,2
1943,site9_57.png,5,5,2,100.0,0,0,0,0,2
1943,site9_57.png,6,2,2,100.0,0,0,0,0,2
1943,site9_57.png,6,6,2,100.0,0,0,0,0,2
1944,site9_58.png,0,0,2,100.0,0,0,0,0,2
1944,site9_58.png,1,0,2,83.4767,0,0,0,0,2
1944,site9_58.png,1,4,2,100.0,0,0,0,0,2
1944,site9_58.png,1,6,2,100.0,0,0,0,0,2
1944,site9_58.png,1,7,2,100.0,0,0,0,0,2
1944,site9_58.png,2,0,2,100.0,0,0,0,0,2
1944,site9_58.png,2,3,2,100.0,0,0,0,0,2
1944,site9_58.png,3,0,2,100.0,0,0,0,0,2
1944,site9_58.png,3,1,2,100.0,0,0,0,0,2
1944,site9_58.png,4,1,2,100.0,0,0,0,0,2
1945,site9_59.png,1,0,2,100.0,0,0,0,0,2
1945,site9_59.png,5,6,2,100.0,0,0,0,0,2
1946,site9_60.png,0,7,2,48.6875,0,0,2,0,0
1946,site9_60.png,1,7,4,100.0,0,0,4,0,0
1946,site9_60.png,2,6,2,100.0,0,0,2,0,0
1946,site9_60.png,5,3,2,100.0,0,0,0,0,2
1946,site9_60.png,7,7,2,100.0,0,0,2,0,0
1947,site9_61.png,0,0,2,20.625,0,0,2,0,0
1947,site9_61.png,0,1,2,74.3438,0,0,2,0,0
1947,site9_61.png,0,2,2,38.9562,0,0,2,0,0
1947,site9_61.png,0,3,2,100.0,0,0,2,0,0
1947,site9_61.png,0,5,4,100.0,0,0,4,0,0
1947,site9_61.png,0,7,2,46.1562,0,0,2,0,0
1947,site9_61.png,1,0,4,100.0,0,0,4,0,0
1947,site9_61.png,1,1,2,97.7188,0,0,2,0,0
1947,site9_61.png,1,3,2,100.0,0,0,2,0,0
1947,site9_61.png,1,4,2,100.0,0,0,2,0,0
1947,site9_61.png,1,5,2,55.0,0,0,2,0,0
1947,site9_61.png,1,6,2,85.25,0,0,2,0,0
1947,site9_61.png,2,1,2,73.9062,0,0,2,0,0
1947,site9_61.png,2,4,6,100.0,0,0,6,0,0
1947,site9_61.png,2,5,2,62.7812,0,0,2,0,0
1947,site9_61.png,3,1,4,100.0,0,0,4,0,0
1947,site9_61.png,3,3,2,96.25,0,0,2,0,0
1947,site9_61.png,3,7,2,18.6,0,0,2,0,0
1947,site9_61.png,4,1,2,86.25,0,0,2,0,0
1947,site9_61.png,4,4,2,100.0,0,0,2,0,0
1947,site9_61.png,4,6,2,100.0,0,0,2,0,0
1947,site9_61.png,4,7,2,77.4375,0,0,2,0,0
1947,site9_61.png,5,1,2,100.0,0,0,2,0,0
1947,site9_61.png,5,2,2,100.0,0,0,2,0,0
1947,site9_61.png,5,5,2,100.0,0,0,2,0,0
1947,site9_61.png,5,6,4,100.0,0,0,4,0,0
1947,site9_61.png,6,1,2,100.0,0,0,2,0,0
1947,site9_61.png,6,2,2,100.0,0,0,2,0,0
1947,site9_61.png,6,4,2,100.0,0,0,2,0,0
1947,site9_61.png,6,5,2,77.4375,0,0,2,0,0
1947,site9_61.png,6,6,2,77.8438,0,0,2,0,0
1947,site9_61.png,6,7,2,100.0,0,0,2,0,0
1947,site9_61.png,7,3,2,71.25,0,0,2,0,0
1947,site9_61.png,7,4,2,35.2457,0,0,2,0,0
1947,site9_61.png,7,5,2,65.8125,0,0,2,0,0
1947,site9_61.png,7,6,2,58.0,0,0,2,0,0
1948,site9_62.png,0,0,2,97.875,0,0,2,0,0
1948,site9_62.png,0,1,2,97.625,0,0,2,0,0
1948,site9_62.png,0,5,2,100.0,0,0,2,0,0
1948,site9_62.png,0,6,2,71.2188,0,0,2,0,0
1948,site9_62.png,0,7,2,89.0625,0,0,2,0,0
1948,site9_62.png,1,2,2,82.5,0,0,2,0,0
1948,site9_62.png,1,5,2,100.0,0,0,2,0,0
1948,site9_62.png,1,7,2,96.4688,0,0,2,0,0
1948,site9_62.png,2,7,2,52.5345,0,0,2,0,0
1948,site9_62.png,3,0,2,75.625,0,0,2,0,0
1948,site9_62.png,3,1,2,100.0,0,0,2,0,0
1948,site9_62.png,4,0,2,79.2812,0,0,2,0,0
1948,site9_62.png,4,1,4,100.0,0,0,4,0,0
1948,site9_62.png,4,2,4,100.0,0,0,4,0,0
1948,site9_62.png,4,3,2,100.0,0,0,2,0,0
1948,site9_62.png,4,4,2,100.0,0,0,2,0,0
1948,site9_62.png,4,6,2,58.1875,0,0,2,0,0
1948,site9_62.png,5,1,2,100.0,0,0,2,0,0
1948,site9_62.png,5,2,2,100.0,0,0,2,0,0
1948,site9_62.png,5,5,2,72.875,0,0,2,0,0
1948,site9_62.png,6,0,2,68.1771,0,0,2,0,0
1948,site9_62.png,6,1,4,100.0,0,0,4,0,0
1948,site9_62.png,6,2,2,94.0625,0,0,2,0,0
1948,site9_62.png,6,4,2,82.8125,0,0,2,0,0
1948,site9_62.png,6,5,2,100.0,0,0,2,0,0
1948,site9_62.png,6,6,4,100.0,0,0,4,0,0
1948,site9_62.png,7,2,2,100.0,0,0,2,0,0
1948,site9_62.png,7,3,2,100.0,0,0,2,0,0
1948,site9_62.png,7,6,2,100.0,0,0,2,0,0
1948,site9_62.png,7,7,2,58.9375,0,0,2,0,0
1949,site9_63.png,0,0,2,100.0,0,0,2,0,0
1949,site9_63.png,0,1,2,42.9017,0,0,2,0,0
1949,site9_63.png,0,2,2,85.5,0,0,2,0,0
1949,site9_63.png,0,3,2,100.0,0,0,2,0,0
1949,site9_63.png,0,7,2,47.6663,0,0,2,0,0
1949,site9_63.png,1,0,2,100.0,0,0,2,0,0
1949,site9_63.png,1,1,4,100.0,0,0,4,0,0
1949,site9_63.png,1,4,2,100.0,0,0,2,0,0
1949,site9_63.png,2,0,2,86.0,0,0,2,0,0
1949,site9_63.png,3,3,2,100.0,0,0,2,0,0
1949,site9_63.png,3,4,2,94.5,0,0,2,0,0
1949,site9_63.png,4,2,2,100.0,0,0,2,0,0
1949,site9_63.png,4,4,2,100.0,0,0,2,0,0
1949,site9_63.png,6,2,2,70.0625,0,0,2,0,0
1949,site9_63.png,6,3,4,100.0,0,0,4,0,0
1949,site9_63.png,6,4,2,100.0,0,0,2,0,0
1949,site9_63.png,6,7,6,100.0,0,0,6,0,0
1949,site9_63.png,7,0,2,54.625,0,0,2,0,0
1949,site9_63.png,7,1,2,60.2188,0,0,2,0,0
1949,site9_63.png,7,3,2,76.7812,0,0,2,0,0
1949,site9_63.png,7,4,2,100.0,0,0,2,0,0
1949,site9_63.png,7,5,2,20.825,0,0,2,0,0
1949,site9_63.png,7,6,2,17.4562,0,0,2,0,0
1949,site9_63.png,7,7,4,100.0,0,0,4,0,0
1950,site9_64.png,0,7,2,41.7895,0,0,2,0,0
1950,site9_64.png,1,5,2,100.0,0,0,2,0,0
1950,site9_64.png,1,7,4,100.0,0,0,4,0,0
1950,site9_64.png,2,5,4,100.0,0,0,4,0,0
1950,site9_64.png,2,6,2,100.0,0,0,2,0,0
1950,site9_64.png,2,7,2,100.0,0,0,2,0,0
1950,site9_64.png,3,6,4,100.0,0,0,4,0,0
1950,site9_64.png,4,4,2,86.0625,0,0,2,0,0
1950,site9_64.png,4,5,4,100.0,0,0,4,0,0
1950,site9_64.png,4,6,4,100.0,0,0,4,0,0
1950,site9_64.png,4,7,6,100.0,0,0,6,0,0
1950,site9_64.png,5,6,4,100.0,0,0,4,0,0
1950,site9_64.png,5,7,2,100.0,0,0,2,0,0
1950,site9_64.png,6,0,4,100.0,0,0,4,0,0
1950,site9_64.png,6,1,2,100.0,0,0,2,0,0
1950,site9_64.png,6,4,2,100.0,0,0,2,0,0
1950,site9_64.png,6,6,2,100.0,0,0,2,0,0
1950,site9_64.png,6,7,2,100.0,0,0,2,0,0
1950,site9_64.png,7,0,4,100.0,0,0,4,0,0
1950,site9_64.png,7,1,2,100.0,0,0,2,0,0
1950,site9_64.png,7,4,4,100.0,0,0,4,0,0
1950,site9_64.png,7,5,4,100.0,0,0,4,0,0
1951,site9_68.png,0,6,2,55.4664,0,0,0,0,2
1951,site9_68.png,1,0,2,100.0,0,0,0,0,2
1951,site9_68.png,1,3,4,100.0,0,0,0,0,4
1952,site9_69.png,5,4,2,28.875,2,0,0,0,0
1953,site9_70.png,3,7,2,8.8542,2,0,0,0,0
1953,site9_70.png,4,4,2,100.0,0,0,0,0,2
1954,site9_71.png,1,5,2,47.25,0,0,2,0,0
1954,site9_71.png,1,7,4,100.0,0,0,4,0,0
1954,site9_71.png,2,5,2,53.4375,0,0,2,0,0
1954,site9_71.png,3,0,2,22.5,2,0,0,0,0
1954,site9_71.png,3,2,2,40.25,2,0,0,0,0
1954,site9_71.png,4,1,2,89.375,0,0,0,0,2
1954,site9_71.png,4,3,2,100.0,0,0,0,0,2
1954,site9_71.png,6,7,2,5.0,2,0,0,0,0
1955,site9_72.png,0,4,2,100.0,0,0,2,0,0
1955,site9_72.png,0,5,2,10.6875,0,0,2,0,0
1955,site9_72.png,0,6,2,100.0,0,0,2,0,0
1955,site9_72.png,1,0,2,89.4375,0,0,2,0,0
1955,site9_72.png,1,1,2,100.0,0,0,2,0,0
1955,site9_72.png,1,4,2,100.0,0,0,2,0,0
1955,site9_72.png,1,5,6,100.0,0,0,6,0,0
1955,site9_72.png,2,1,4,100.0,0,0,4,0,0
1955,site9_72.png,2,4,2,100.0,0,0,2,0,0
1955,site9_72.png,2,5,2,79.875,0,0,2,0,0
1955,site9_72.png,3,2,2,67.5,0,0,2,0,0
1955,site9_72.png,4,0,2,100.0,2,0,0,0,0
1955,site9_72.png,5,6,2,100.0,0,0,2,0,0
1955,site9_72.png,6,0,2,15.0,2,0,0,0,0
1956,site9_73.png,0,2,2,36.3145,0,0,2,0,0
1956,site9_73.png,0,3,2,54.0694,0,0,2,0,0
1956,site9_73.png,0,6,2,100.0,0,0,2,0,0
1956,site9_73.png,0,7,2,22.905,0,0,2,0,0
1956,site9_73.png,1,6,2,100.0,0,0,2,0,0
1956,site9_73.png,1,7,2,100.0,0,0,2,0,0
1956,site9_73.png,2,2,6,100.0,0,0,4,0,2
1956,site9_73.png,2,7,4,100.0,0,0,4,0,0
1956,site9_73.png,3,3,2,100.0,0,0,0,0,2
1956,site9_73.png,4,2,2,100.0,0,0,2,0,0
1957,site9_74.png,0,0,2,21.2175,0,0,2,0,0
1957,site9_74.png,0,1,2,73.4375,0,0,2,0,0
1957,site9_74.png,0,3,2,70.8181,0,0,2,0,0
1957,site9_74.png,0,4,2,35.6904,0,0,2,0,0
1957,site9_74.png,0,5,2,68.5312,0,0,2,0,0
1957,site9_74.png,0,6,2,86.25,0,0,2,0,0
1957,site9_74.png,0,7,4,100.0,0,0,4,0,0
1957,site9_74.png,1,0,2,97.747,0,0,2,0,0
1957,site9_74.png,1,1,2,100.0,0,0,2,0,0
1957,site9_74.png,1,2,2,100.0,0,0,2,0,0
1957,site9_74.png,1,4,2,100.0,0,0,2,0,0
1957,site9_74.png,1,5,2,100.0,0,0,2,0,0
1957,site9_74.png,1,6,2,100.0,0,0,2,0,0
1957,site9_74.png,2,0,4,100.0,0,0,4,0,0
1957,site9_74.png,2,1,2,76.5938,0,0,2,0,0
1957,site9_74.png,2,5,2,97.9688,0,0,2,0,0
1957,site9_74.png,3,2,2,83.3125,0,0,2,0,0
1957,site9_74.png,3,3,2,100.0,0,0,2,0,0
1957,site9_74.png,3,6,2,100.0,0,0,2,0,0
1957,site9_74.png,3,7,2,100.0,0,0,2,0,0
1958,site9_75.png,0,0,4,100.0,0,0,4,0,0
1958,site9_75.png,0,1,2,100.0,0,0,2,0,0
1958,site9_75.png,0,4,2,100.0,0,0,2,0,0
1958,site9_75.png,0,5,4,100.0,0,0,4,0,0
1958,site9_75.png,1,1,4,100.0,0,0,4,0,0
1958,site9_75.png,1,4,2,100.0,0,0,2,0,0
1958,site9_75.png,1,5,2,100.0,0,0,2,0,0
1958,site9_75.png,3,0,4,100.0,0,0,4,0,0
1959,site9_79.png,3,0,2,100.0,2,0,0,0,0
1959,site9_79.png,4,1,2,71.6875,0,0,2,0,0
1959,site9_79.png,4,4,2,100.0,2,0,0,0,0
1961,site9_81.png,0,5,2,100.0,0,0,0,0,2
1961,site9_81.png,4,6,2,100.0,0,2,0,0,0
1961,site9_81.png,6,7,2,100.0,0,0,0,0,2
1962,site9_82.png,0,1,2,100.0,0,0,0,0,2
1962,site9_82.png,4,1,2,100.0,0,2,0,0,0
1962,site9_82.png,6,0,2,100.0,0,0,0,0,2
1965,site9_85.png,5,4,2,100.0,0,0,0,0,2
1966,site9_86.png,4,1,2,27.0,2,0,0,0,0
1967,site9_90.png,0,2,2,100.0,2,0,0,0,0
1974,site9_100.png,4,2,2,35.0,2,0,0,0,0
1982,site9_111.png,5,4,2,36.5625,2,0,0,0,0
2033,site14_67.png,2,6,2,100.0,0,0,0,0,2
2036,site14_70.png,7,7,2,100.0,0,2,0,0,0
2037,site14_71.png,6,5,2,100.0,2,0,0,0,0
2037,site14_71.png,7,1,2,100.0,0,2,0,0,0
2037,site14_71.png,7,2,2,100.0,2,0,0,0,0
2040,site14_74.png,3,4,2,100.0,0,2,0,0,0
2040,site14_74.png,4,5,2,100.0,0,0,0,0,2
2040,site14_74.png,5,5,2,100.0,0,0,0,0,2
2040,site14_74.png,5,6,4,100.0,0,0,0,0,4
2040,site14_74.png,6,4,2,100.0,0,0,0,0,2
2040,site14_74.png,6,6,4,100.0,0,0,0,0,4
2040,site14_74.png,7,1,4,100.0,0,0,0,0,4
2040,site14_74.png,7,7,2,100.0,0,0,0,0,2
2041,site14_75.png,3,6,6,100.0,0,0,0,0,6
2041,site14_75.png,3,7,2,100.0,0,0,0,0,2
2041,site14_75.png,4,6,2,100.0,0,0,0,0,2
2041,site14_75.png,4,7,4,100.0,0,0,0,0,4
2041,site14_75.png,7,0,4,100.0,0,0,0,0,4
2042,site14_76.png,3,0,2,97.5,0,0,0,0,2
2042,site14_76.png,4,0,4,100.0,0,0,0,0,4
2042,site14_76.png,4,1,2,100.0,0,0,0,0,2
2042,site14_76.png,5,2,4,100.0,0,0,0,0,4
2042,site14_76.png,6,1,2,100.0,0,0,0,0,2
2050,site14_86.png,7,7,2,100.0,0,2,0,0,0
2051,site14_87.png,5,6,2,100.0,2,0,0,0,0
2051,site14_87.png,6,2,4,97.625,0,0,0,4,0
2051,site14_87.png,6,3,8,100.0,0,0,0,8,0
2051,site14_87.png,7,0,2,100.0,0,2,0,0,0
2051,site14_87.png,7,1,6,100.0,0,0,0,6,0
2051,site14_87.png,7,2,10,100.0,0,0,0,10,0
2051,site14_87.png,7,3,6,100.0,0,0,0,6,0
2051,site14_87.png,7,4,4,56.4375,0,0,0,4,0
2052,site14_88.png,2,5,2,100.0,2,0,0,0,0
2052,site14_88.png,3,3,2,100.0,2,0,0,0,0
2052,site14_88.png,4,1,2,100.0,2,0,0,0,0
2052,site14_88.png,6,2,2,100.0,0,0,0,0,2
2053,site14_89.png,3,0,2,100.0,2,0,0,0,0
2053,site14_89.png,3,5,2,100.0,0,2,0,0,0
2054,site14_90.png,0,7,2,100.0,0,2,0,0,0
2054,site14_90.png,2,7,2,100.0,2,0,0,0,0
2055,site14_91.png,0,1,2,100.0,0,2,0,0,0
2055,site14_91.png,0,5,2,100.0,2,0,0,0,0
2055,site14_91.png,1,1,2,100.0,2,0,0,0,0
2055,site14_91.png,2,2,2,100.0,0,2,0,0,0
2055,site14_91.png,3,6,4,100.0,0,0,2,0,2
2055,site14_91.png,4,5,6,100.0,0,0,4,0,2
2055,site14_91.png,4,6,4,100.0,0,0,4,0,0
2055,site14_91.png,4,7,2,100.0,0,0,0,0,2
2055,site14_91.png,5,3,2,100.0,0,0,2,0,0
2055,site14_91.png,5,4,4,100.0,0,0,4,0,0
2055,site14_91.png,5,5,4,100.0,0,0,2,0,2
2055,site14_91.png,5,6,4,100.0,0,0,4,0,0
2055,site14_91.png,5,7,4,100.0,0,0,4,0,0
2055,site14_91.png,6,4,2,100.0,0,0,2,0,0
2055,site14_91.png,6,5,4,100.0,0,0,2,0,2
2055,site14_91.png,6,6,6,100.0,0,0,0,0,6
2055,site14_91.png,6,7,4,100.0,0,0,2,0,2
2055,site14_91.png,7,5,2,100.0,0,0,2,0,0
2055,site14_91.png,7,6,4,100.0,0,0,4,0,0
2055,site14_91.png,7,7,4,100.0,0,0,0,0,4
2056,site14_92.png,4,0,2,86.0625,0,0,0,0,2
2056,site14_92.png,5,0,2,100.0,0,0,2,0,0
2056,site14_92.png,6,0,6,100.0,0,0,2,0,4
2056,site14_92.png,7,0,2,100.0,0,0,0,0,2
2057,site14_93.png,2,7,2,100.0,0,0,0,2,0
2057,site14_93.png,3,6,2,100.0,0,0,0,2,0
2057,site14_93.png,4,5,2,100.0,0,0,0,2,0
2057,site14_93.png,5,5,2,100.0,0,0,0,2,0
2057,site14_93.png,5,7,2,100.0,0,0,0,2,0
2057,site14_93.png,6,2,2,100.0,0,0,0,2,0
2057,site14_93.png,6,7,2,100.0,0,0,0,2,0
2057,site14_93.png,7,1,2,100.0,0,0,0,2,0
2057,site14_93.png,7,4,2,93.8669,0,0,0,2,0
2057,site14_93.png,7,6,2,100.0,0,0,0,2,0
2058,site14_94.png,0,1,2,75.625,0,0,0,0,2
2058,site14_94.png,0,6,2,100.0,0,0,0,0,2
2058,site14_94.png,0,7,2,34.7054,0,0,0,0,2
2058,site14_94.png,2,0,2,100.0,0,0,0,2,0
2058,site14_94.png,2,2,4,100.0,0,0,0,0,4
2058,site14_94.png,2,3,4,100.0,0,0,0,0,4
2058,site14_94.png,3,3,2,100.0,0,0,0,0,2
2058,site14_94.png,3,4,2,82.8125,0,0,0,0,2
2058,site14_94.png,4,0,2,100.0,0,0,0,2,0
2058,site14_94.png,4,2,2,100.0,0,0,0,2,0
2058,site14_94.png,4,4,4,100.0,0,0,0,0,4
2058,site14_94.png,4,5,2,87.75,0,0,0,0,2
2058,site14_94.png,5,1,2,100.0,0,0,0,2,0
2058,site14_94.png,5,5,4,100.0,0,0,0,0,4
2058,site14_94.png,6,0,2,100.0,0,0,0,2,0
2058,site14_94.png,6,4,2,100.0,0,0,0,2,0
2058,site14_94.png,7,3,2,99.582,0,0,0,2,0
2059,site14_95.png,0,0,2,41.3179,0,0,0,0,2
2066,site14_105.png,5,7,2,100.0,0,0,0,0,2
2067,site14_106.png,1,7,2,100.0,0,2,0,0,0
2067,site14_106.png,4,5,2,100.0,0,0,0,0,2
2067,site14_106.png,5,3,2,100.0,0,0,0,0,2
2067,site14_106.png,7,7,2,100.0,0,0,0,0,2
2068,site14_107.png,0,1,6,86.5437,0,0,0,6,0
2068,site14_107.png,0,2,10,100.0,0,0,0,10,0
2068,site14_107.png,0,3,6,96.1926,0,0,0,6,0
2068,site14_107.png,0,4,6,81.625,0,0,0,6,0
2068,site14_107.png,1,3,6,100.0,0,0,0,6,0
2068,site14_107.png,1,4,6,64.5625,0,0,0,6,0
2068,site14_107.png,1,5,2,25.3125,0,0,0,2,0
2068,site14_107.png,2,1,2,100.0,0,2,0,0,0
2068,site14_107.png,2,3,2,37.1875,0,0,0,2,0
2068,site14_107.png,2,4,2,30.9375,0,0,0,2,0
2068,site14_107.png,2,5,4,61.0312,0,0,0,4,0
2068,site14_107.png,5,1,2,100.0,0,0,0,0,2
2068,site14_107.png,6,3,4,100.0,0,0,0,0,4
2072,site14_111.png,0,5,2,100.0,0,0,2,0,0
2072,site14_111.png,0,6,6,100.0,0,0,4,0,2
2072,site14_111.png,0,7,4,100.0,0,0,0,0,4
2072,site14_111.png,2,6,2,100.0,0,0,0,0,2
2072,site14_111.png,2,7,6,100.0,0,0,0,0,6
2073,site14_112.png,0,0,6,100.0,0,0,0,0,6
2073,site14_112.png,1,2,2,95.3125,0,0,0,0,2
2073,site14_112.png,1,3,6,100.0,0,0,0,0,6
2073,site14_112.png,2,0,6,100.0,0,0,0,0,6
2073,site14_112.png,2,1,2,100.0,0,0,0,0,2
2073,site14_112.png,2,3,2,100.0,0,0,0,0,2
2073,site14_112.png,6,4,2,100.0,0,0,0,2,0
2074,site14_113.png,0,1,2,100.0,0,0,0,2,0
2074,site14_113.png,0,6,2,100.0,0,0,0,2,0
2074,site14_113.png,0,7,2,86.8373,0,0,0,2,0
2074,site14_113.png,1,4,2,100.0,0,0,0,2,0
2074,site14_113.png,2,3,2,100.0,0,0,0,2,0
2074,site14_113.png,3,2,2,100.0,0,0,0,2,0
2074,site14_113.png,3,7,2,100.0,0,0,0,2,0
2074,site14_113.png,5,1,2,100.0,0,0,0,2,0
2074,site14_113.png,6,5,2,100.0,0,0,0,2,0
2074,site14_113.png,6,6,2,100.0,0,0,0,2,0
2075,site14_114.png,0,0,2,67.6875,0,0,0,2,0
2075,site14_114.png,0,5,2,100.0,0,0,0,2,0
2075,site14_114.png,1,3,2,100.0,0,0,0,2,0
2075,site14_114.png,2,2,2,100.0,0,0,0,2,0
