grid_id,centroid_x,centroid_y,area_density_pct,jumlah_instance,kategori_dominan,confidence_score,processed_at,has_detection
site6_270_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_272_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_272_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_273_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_273_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_274_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_274_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_275_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_276_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_277_grid_0_0,20.61,21.45,0.5386,1,Pallets,0.3374,2026-05-26 01:05:43,1
site6_290_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_290_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_292_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_294_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_298_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_298_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_301_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_301_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_304_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_306_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_310_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_311_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_311_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_311_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_312_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_313_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_323_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_324_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_324_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_330_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_331_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_333_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_334_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_335_grid_1_1,330.35,229.98,25.1186,1,Excavation materials,0.4656,2026-05-26 01:05:43,1
site6_336_grid_0_0,176.71,394.44,18.4345,1,Excavation materials,0.6365,2026-05-26 01:05:43,1
site6_336_grid_1_0,176.01,266.37,18.2156,1,Excavation materials,0.4663,2026-05-26 01:05:43,1
site6_338_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_338_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_339_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_340_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_343_grid_1_0,398.37,245.53,34.2228,1,Excavation materials,0.393,2026-05-26 01:05:43,1
site6_345_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_347_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_347_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_357_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_357_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_359_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_362_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_363_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_364_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_365_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_366_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_369_grid_1_1,76.49,308.59,8.0799,1,Excavation materials,0.344,2026-05-26 01:05:43,1
site6_370_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_372_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_373_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_373_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_374_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_375_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_376_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_377_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_378_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_381_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_392_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_393_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_395_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_395_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_397_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_398_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_398_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_398_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_401_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_402_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_402_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_403_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_403_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_407_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_409_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_412_grid_0_0,324.39,216.05,34.2369,1,Excavation materials,0.262,2026-05-26 01:05:43,1
site6_413_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_414_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_414_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_416_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_427_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_427_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_428_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_428_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_429_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_429_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_430_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_430_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_431_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_432_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_433_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_438_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_439_grid_1_1,345.21,437.34,10.7437,1,Mixed items,0.4335,2026-05-26 01:05:43,1
site6_443_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_444_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_445_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_445_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_445_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_447_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_447_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_449_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_450_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_462_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_464_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_464_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_465_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_466_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_468_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_469_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_470_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_474_grid_0_0,405.76,87.61,11.9404,1,Mixed items,0.6518,2026-05-26 01:05:43,1
site6_477_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_481_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_482_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_483_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_483_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_485_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_485_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_486_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_496_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_496_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_498_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_499_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_49_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_501_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_503_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_503_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_505_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_506_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_508_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_509_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_510_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_512_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_512_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_513_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_514_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_515_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_515_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_516_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_517_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_518_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_51_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_531_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_531_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_533_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_534_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_535_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_536_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_536_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_538_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_539_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_539_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_53_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_542_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_546_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_546_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_547_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_548_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_548_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_549_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_549_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_551_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_551_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_554_grid_0_0,229.18,410.06,10.1727,1,Mixed items,0.6191,2026-05-26 01:05:43,1
site6_55_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_565_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_566_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_566_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_567_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_569_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_569_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_56_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_570_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_570_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_573_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_573_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_576_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_577_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_578_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_578_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_578_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_579_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_57_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_57_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_580_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_581_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_581_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_582_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_582_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_588_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_588_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_58_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_58_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_590_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_59_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_600_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_601_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_603_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_604_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_604_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_604_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_607_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_607_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_608_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_608_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_609_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_60_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_610_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_611_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_615_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_619_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_619_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_61_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_622_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_624_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_634_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_635_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_635_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_636_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_638_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_639_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_639_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_639_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_63_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_640_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_642_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_643_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_644_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_645_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_645_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_646_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_647_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_647_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_648_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_64_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_650_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_651_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_651_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_652_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_653_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_654_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_655_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_656_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_656_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_658_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_658_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_659_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_659_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_668_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_669_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_669_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_66_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_670_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_671_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_672_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_672_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_673_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_674_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_675_grid_0_1,69.89,482.59,1.4606,1,Rubble,0.4539,2026-05-26 01:05:43,1
site6_679_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_679_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_67_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_681_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_687_grid_0_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_687_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_688_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_688_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_690_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_691_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_693_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_694_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_703_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_704_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_704_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_705_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_707_grid_1_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_708_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_709_grid_0_0,308.28,203.53,4.9046,1,Wood,0.3363,2026-05-26 01:05:43,1
site6_711_grid_0_0,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
site6_711_grid_1_1,-1.0,-1.0,0.0,0,none,0.0,2026-05-26 01:05:43,0
